# Time (days)	Infected
30.375	14.2027	
30.4375	14.2403	
30.5	14.278	
30.5625	14.3158	
30.625	14.3537	
30.6875	14.3917	
30.75	14.4298	
30.8125	14.4679	
30.875	14.5062	
30.9375	14.5446	
31	14.583	
31.0625	14.6215	
31.125	14.6602	
31.1875	14.6989	
31.25	14.7377	
31.3125	14.7767	
31.375	14.8157	
31.4375	14.8548	
31.5	14.894	
31.5625	14.9333	
31.625	14.9727	
31.6875	15.0122	
31.75	15.0518	
31.8125	15.0915	
31.875	15.1312	
31.9375	15.1711	
32	15.2111	
32.0625	15.2512	
32.125	15.2913	
32.1875	15.3316	
32.25	15.372	
32.3125	15.4124	
32.375	15.453	
32.4375	15.4937	
32.5	15.5344	
32.5625	15.5753	
32.625	15.6162	
32.6875	15.6573	
32.75	15.6984	
32.8125	15.7397	
32.875	15.7811	
32.9375	15.8225	
33	15.8641	
33.0625	15.9057	
33.125	15.9475	
33.1875	15.9893	
33.25	16.0313	
33.3125	16.0733	
33.375	16.1155	
33.4375	16.1578	
33.5	16.2001	
33.5625	16.2426	
33.625	16.2852	
33.6875	16.3278	
33.75	16.3706	
33.8125	16.4135	
33.875	16.4564	
33.9375	16.4995	
34	16.5427	
34.0625	16.586	
34.125	16.6294	
34.1875	16.6729	
34.25	16.7165	
34.3125	16.7602	
34.375	16.804	
34.4375	16.8479	
34.5	16.8919	
34.5625	16.936	
34.625	16.9802	
34.6875	17.0246	
34.75	17.069	
34.8125	17.1135	
34.875	17.1582	
34.9375	17.2029	
35	17.2478	
35.0625	17.2928	
35.125	17.3378	
35.1875	17.383	
35.25	17.4283	
35.3125	17.4737	
35.375	17.5192	
35.4375	17.5648	
35.5	17.6105	
35.5625	17.6563	
35.625	17.7023	
35.6875	17.7483	
35.75	17.7945	
35.8125	17.8407	
35.875	17.8871	
35.9375	17.9336	
36	17.9802	
36.0625	18.0269	
36.125	18.0737	
36.1875	18.1206	
36.25	18.1676	
36.3125	18.2147	
36.375	18.262	
36.4375	18.3093	
36.5	18.3568	
36.5625	18.4044	
36.625	18.4521	
36.6875	18.4999	
36.75	18.5478	
36.8125	18.5958	
36.875	18.644	
36.9375	18.6922	
37	18.7406	
37.0625	18.789	
37.125	18.8376	
37.1875	18.8863	
37.25	18.9352	
37.3125	18.9841	
37.375	19.0331	
37.4375	19.0823	
37.5	19.1316	
37.5625	19.1809	
37.625	19.2304	
37.6875	19.2801	
37.75	19.3298	
37.8125	19.3796	
37.875	19.4296	
37.9375	19.4797	
38	19.5299	
38.0625	19.5802	
38.125	19.6306	
38.1875	19.6811	
38.25	19.7318	
38.3125	19.7825	
38.375	19.8334	
38.4375	19.8844	
38.5	19.9356	
38.5625	19.9868	
38.625	20.0382	
38.6875	20.0896	
38.75	20.1412	
38.8125	20.193	
38.875	20.2448	
38.9375	20.2967	
39	20.3488	
39.0625	20.401	
39.125	20.4533	
39.1875	20.5057	
39.25	20.5583	
39.3125	20.6109	
39.375	20.6637	
39.4375	20.7166	
39.5	20.7696	
39.5625	20.8228	
39.625	20.8761	
39.6875	20.9294	
39.75	20.983	
39.8125	21.0366	
39.875	21.0903	
39.9375	21.1442	
40	21.1982	
40.0625	21.2523	
40.125	21.3066	
40.1875	21.3609	
40.25	21.4154	
40.3125	21.47	
40.375	21.5247	
40.4375	21.5796	
40.5	21.6346	
40.5625	21.6897	
40.625	21.7449	
40.6875	21.8002	
40.75	21.8557	
40.8125	21.9113	
40.875	21.967	
40.9375	22.0229	
41	22.0788	
41.0625	22.1349	
41.125	22.1912	
41.1875	22.2475	
41.25	22.304	
41.3125	22.3606	
41.375	22.4173	
41.4375	22.4742	
41.5	22.5311	
41.5625	22.5882	
41.625	22.6455	
41.6875	22.7028	
41.75	22.7603	
41.8125	22.8179	
41.875	22.8757	
41.9375	22.9335	
